file_name_1,file_name_2,content_1,content_2
5408.txt,5454.txt,"财联社2月28日电,俄罗斯国防部28日发布消息说,自行动开始以来,俄罗斯军队已经使1114个乌克兰军事基础设施瘫痪,包括31个指挥所和通信中心;摧毁了314辆坦克和其他装甲战车,57门火箭炮。一天之内俄军共击毁8台山毛榉М-1防空导弹,3座无线电台,4架停留在地面上的战机,在空中击落一架战机。","截图 俄乌双方在基辅和哈尔科夫附近展开战斗。当地时间3月1日凌晨,乌克兰哈尔科夫市长表示,俄军正在攻击哈尔科夫变电站,导致该市供电和供水出现问题。 乌克兰外交部发布现场图并指责俄罗斯 同样在1日凌晨,乌克兰首都基辅响起防空警报。 俄罗斯国防部2月28日发布消息说,自行动开始以来,俄罗斯军队已经使1114个乌克兰军事基础设施瘫痪,包括31个指挥所和通信中心;摧毁了314辆坦克和其他装甲战车,57门火箭炮。一天之内俄军共击毁8台山毛榉М-1防空导弹,3座无线电台,4架停留在地面上的战机,在空中击落一架战机。"
5412.txt,5415.txt,",俄罗斯总统普京周日将核威慑力量置于高度警戒状态。有记者在28日举行的外交部例行发布会上就此询问中方立场,对此,汪文斌表示,中方高度关注乌克兰局势变化,支持一切有助于缓和局势和政治解决的努力。 汪文斌表示,中方注意到有关各方在核问题上的表态,我要再次强调,围绕欧洲安全问题,各国的合理安全关切都应当得到重视。在北约连续5轮东扩的情况下,俄罗斯在安全方面的正当诉求理应得到重视和妥善解决,有关各方均应保持冷静克制,避免局势进一步升级。",",俄罗斯总统普京周日将核威慑力量置于高度警戒状态。有记者在28日举行的外交部例行发布会上就此询问中方立场,对此,汪文斌表示,中方高度关注乌克兰局势变化,支持一切有助于缓和局势和政治解决的努力。 当地时间27日,俄罗斯总统普京会见俄罗斯国防部长绍伊古和总参谋长格拉西莫夫 中方注意到有关各方在核问题上的表态,我要再次强调,围绕欧洲安全问题,各国的合理安全关切都应当得到重视。在北约连续5轮东扩的情况下,俄罗斯在安全方面的正当诉求理应得到重视和妥善解决,有关各方均应保持冷静克制,避免局势进一步升级。"
5542.txt,5545.txt,"德国500枚“毒刺”地空导弹和1000枚反坦克导弹运抵乌克兰。此前一天,德国总理朔尔茨宣布,德国批准向乌供应武器。他同时指出,德俄战后和解依然是重要的共同历史篇章,不能允许两国出现新的敌对。 俄罗斯外交部发言人扎哈罗娃随后在评论该决定时说,德国武器将重新对准俄罗斯人。",",乌克兰外长库列巴证实,德国将向基辅提供新一批武器。 此前,德国总理朔尔茨宣布,德国批准向乌供应武器。他同时指出,德俄战后和解依然是重要的共同历史篇章,不能允许两国出现新的敌对。 俄罗斯外交部发言人扎哈罗娃随后在评论该决定时说,德国武器将重新对准俄罗斯人。"
5603.txt,5619.txt,"俄罗斯国防部在6日举行的新闻发布会上公布,俄方在军事行动中发现了由美国资助的、在乌克兰境内实施的军事生物计划。 俄罗斯国防部发言人科纳申科夫表示,有证据显示,临近俄罗斯边境的几个美国资助的乌克兰生物实验室曾从事生化武器研发。根据俄军缴获的文件,乌克兰卫生部在2月24日、也就是俄罗斯对乌克兰军事行动开始的当天,向波尔塔瓦生物实验室、哈尔科夫生物实验室下令,要求工作人员紧急销毁能够引发鼠疫、炭疽和霍乱的病毒。科纳申科夫说,目前俄罗斯军队的生化专家正在对文件进行分析,分析结果将对外公布。","俄方最新发现!美国曾资助乌实验室从事生化武器研发 俄罗斯国防部在6日举行的新闻发布会上公布,俄方在军事行动中发现了由美国资助的,在乌克兰境内实施的军事生物计划。 俄罗斯国防部发言人科纳申科夫表示,有证据显示,临近俄罗斯边境的几个美国资助的乌克兰生物实验室曾从事生化武器研发 。 根据俄军缴获的文件,乌克兰卫生部在2月24日,也就是俄罗斯对乌克兰军事行动开始的当天,向波尔塔瓦生物实验室、哈尔科夫生物实验室下令,要求工作人员紧急销毁鼠疫、炭疽和霍乱病毒。 科纳申科夫说,目前,俄罗斯军队的生化专家正在对文件进行分析,分析结果将对外公布。"
5875.txt,5886.txt,"梅德韦杰夫:俄罗斯在受到安全威胁时可能会使用核武器 梅德韦杰夫 当地时间26日,俄罗斯联邦安全会议副主席梅德韦杰夫在接受采访时表示,俄罗斯在受到安全威胁时可能会使用核武器,但依然认为谈判才是最正确的解决方式。","他说:在这个前提下,俄“可能使用核武器” 当地时间26日,俄罗斯联邦安全会议副主席梅德韦杰夫在接受采访时表示, 俄罗斯在受到安全威胁时可能会使用核武器,但依然认为谈判才是最正确的解决方式。 梅德韦杰夫还表示,俄罗斯在与乌克兰的谈判中希望达成与特别军事行动目的相关的一切诉求,包括乌克兰中立地位、去军事化等。乌克兰在谈判中也有自己的任务,首先是乌克兰作为一个国家被保留下来并保障其未来的发展。梅德韦杰夫说,评论俄乌谈判是不对的,因为谈判需要的是安静的环境。"
5884.txt,5986.txt,"瑞士苏黎世保险考虑放弃“Z”标志 称担心被误会 讯报》该公司还在考虑完全放弃“Z”标志。 俄罗斯运载火箭上喷涂字母“Z” 俄罗斯宣布对乌克兰采取特别军事行动后,数千辆参加军事行动的军车上,被喷绘醒目的“Z”字图案。3月22日,俄罗斯国防部在发射一枚通信卫星时,还在运载火箭的整流罩上喷涂了“Z”字,以体现对俄罗斯在乌克兰特别军事行动的支持。",",拉脱维亚议会3月31日通过一项法律,禁止在公共场合展示字母“Z”和“V”。拉脱维亚是原苏联加盟共和国,目前为欧盟和北约成员国。 俄罗斯军车上喷涂字母“V” 该法律还规定,禁止在距离苏军纪念碑200米内举办公共活动,违者个人最高将被罚款400欧元,公司最高将被罚款3200欧元。 俄罗斯运载火箭上喷涂字母“Z” 俄罗斯宣布对乌克兰采取特别军事行动后,数千辆参加军事行动的军车上,被喷绘醒目的“Z”字图案。3月22日,俄罗斯国防部在发射一枚通信卫星时,还在运载火箭的整流罩上喷涂了“Z”字,以体现对俄罗斯在乌克兰特别军事行动的支持。 "
6250.txt,6296.txt,",当地时间23日,俄罗斯国防部公布最新战报。发言人科纳申科夫表示,一天内,俄军火箭军和炮兵完成1098次火力打击,包括124个乌克兰炮兵阵地。 科纳申科夫表示,俄军打击的乌克兰军事目标包括33个指挥点、124个乌克兰炮兵火力阵地,以及919个据点和兵力及军事装备集结区。俄空天军战役战术航空兵过去一天打击了乌克兰66个军事目标。 科纳申科夫指出,自对乌特别军事行动展开以来,俄军已摧毁乌克兰141架飞机、110架直升机、538架无人驾驶飞行器、261套防空导弹系统、2471辆坦克等装甲战车、274台多管火箭炮、1075门野战火炮和迫击炮、2311辆特种军用车辆。","俄国防部:俄军已摧毁乌近2600辆装甲车  据俄罗斯卫星通讯社消息,当地时间27日,俄罗斯国防部发言人科纳申科夫表示,自俄在乌特别军事行动以来,俄军已摧毁乌克兰近2600辆装甲车。 科纳申科夫自特别军事行动展开以来,俄军已摧毁乌克兰141架飞机、110架直升机、607架无人机、273套防空导弹系统、2596辆坦克等装甲战车、296台多管火箭炮、1134门野战火炮和迫击炮、2413辆特种军用车辆。 "
6250.txt,6513.txt,",当地时间23日,俄罗斯国防部公布最新战报。发言人科纳申科夫表示,一天内,俄军火箭军和炮兵完成1098次火力打击,包括124个乌克兰炮兵阵地。 科纳申科夫表示,俄军打击的乌克兰军事目标包括33个指挥点、124个乌克兰炮兵火力阵地,以及919个据点和兵力及军事装备集结区。俄空天军战役战术航空兵过去一天打击了乌克兰66个军事目标。 科纳申科夫指出,自对乌特别军事行动展开以来,俄军已摧毁乌克兰141架飞机、110架直升机、538架无人驾驶飞行器、261套防空导弹系统、2471辆坦克等装甲战车、274台多管火箭炮、1075门野战火炮和迫击炮、2311辆特种军用车辆。",",俄罗斯国防部14日公布最新战报,发言人科纳申科夫表示,俄罗斯空天军战机当天在顿涅茨克袭击乌军5个指挥所和2个弹药库,消灭乌军100人,摧毁23件武器。 科纳申科夫自对乌克兰开展特别军事行动以来,俄军共摧毁乌方165架战机、125架直升机、858架无人机、304套地空导弹系统、3051辆坦克和装甲车、372套多管火箭炮系统、1507门火炮和迫击炮,以及2898辆特种军车。"
6283.txt,6290.txt,",马尔琴科在接受采访时说,乌克兰正在寻求每月至少50亿美元的国际援助,其中约20亿美元来自美国,用于支付4月至6月的紧急开支。此外,预计未来乌克兰还会提出额外的长期援助要求,用于重建工作。 乌克兰财政部长马尔琴科图自乌媒",",马尔琴科在接受采访时说,乌克兰正在寻求每月至少50亿美元的国际援助,其中约20亿美元来自美国,用于支付4月至6月的紧急开支。此外,预计未来乌克兰还会提出额外的长期援助要求,用于重建工作。 央视新闻客户端截图"
6296.txt,6513.txt,"俄国防部:俄军已摧毁乌近2600辆装甲车  据俄罗斯卫星通讯社消息,当地时间27日,俄罗斯国防部发言人科纳申科夫表示,自俄在乌特别军事行动以来,俄军已摧毁乌克兰近2600辆装甲车。 科纳申科夫自特别军事行动展开以来,俄军已摧毁乌克兰141架飞机、110架直升机、607架无人机、273套防空导弹系统、2596辆坦克等装甲战车、296台多管火箭炮、1134门野战火炮和迫击炮、2413辆特种军用车辆。 ",",俄罗斯国防部14日公布最新战报,发言人科纳申科夫表示,俄罗斯空天军战机当天在顿涅茨克袭击乌军5个指挥所和2个弹药库,消灭乌军100人,摧毁23件武器。 科纳申科夫自对乌克兰开展特别军事行动以来,俄军共摧毁乌方165架战机、125架直升机、858架无人机、304套地空导弹系统、3051辆坦克和装甲车、372套多管火箭炮系统、1507门火炮和迫击炮,以及2898辆特种军车。"
6517.txt,6519.txt,",5月12日,芬兰总统和总理发表联合声明,宣布支持芬兰加入北约。对此,俄方回应道,俄罗斯“肯定”会将芬兰的北约成员国视为一种威胁,将被迫采取相应手段,以解决由此产生的安全威胁。 ","普京:芬兰放弃军事中立政策将是错误,俄乌谈判实际上已暂停 当地时间14日,据克里姆林宫消息,俄罗斯总统普京应邀与芬兰总统尼尼斯托进行了通话。双方就芬兰申请加入北约的意向交换意见。 普京强调,芬兰放弃传统的军事中立政策将是一个错误,因为芬兰的安全没有受到威胁。芬兰外交政策的变化可能会对俄芬关系产生负面影响。 双方还讨论了乌克兰局势。 普京表示,因基辅方面未表现出展开严肃和建设性对话的兴趣,谈判进程实际上已暂停。"
